st_zip,ed_zip,distance
10463,10004,26708
10463,10005,27141
10463,10006,27964
10463,10007,23671
10463,10009,21935
10463,10010,21075
10463,10011,20823
10463,10012,24601
10463,10013,23225
10463,10014,22348
10463,10016,20591
10463,10017,20219
10463,10018,19090
10463,10019,17718
10463,10021,17424
10463,10022,18887
10463,10023,16256
10463,10024,15797
10463,10025,14948
10463,10026,10212
10463,10027,11623
10463,10028,15711
10463,10029,14222
10463,10030,8222
10463,10031,8863
10463,10032,8283
10463,10033,8957
10463,10034,2265
10463,10035,12523
10463,10036,18398
10463,10037,9514
10463,10038,30089
10463,10039,7199
10463,10040,3469
10463,10044,18180
10463,10065,18182
10463,10069,16070
10463,10075,26708
10463,10128,15624
10463,10280,28135
10463,10282,23472
10463,10301,49004
10463,10302,55229
10463,10303,51337
10463,10304,45425
10463,10305,44529
10463,10306,60735
10463,10307,66299
10463,10308,62584
10463,10309,61541
10463,10310,48825
10463,10312,59631
10463,10314,53457
10463,10451,8761
10463,10452,8007
10463,10453,4286
10463,10454,10458
10463,10455,12166
10463,10456,9147
10463,10457,8126
10463,10458,3157
10463,10459,11084
10463,10460,11214
10463,10461,22092
10463,10462,12196
10463,10463,0
10463,10464,22718
10463,10465,14685
10463,10466,6650
10463,10467,6265
10463,10468,1974
10463,10469,9429
10463,10471,3202
10463,10472,10622
10463,10473,15928
10463,10474,14787
10463,10475,19142
10463,11101,22749
10463,11102,15130
10463,11103,15646
10463,11104,20668
10463,11105,15616
10463,11106,15895
10463,11201,28741
10463,11203,40002
10463,11204,39617
10463,11205,27327
10463,11206,26164
10463,11207,35601
10463,11208,35128
10463,11209,39549
10463,11210,40022
10463,11211,25362
10463,11212,37626
10463,11213,31076
10463,11214,45568
10463,11215,33506
10463,11216,29090
10463,11217,30418
10463,11218,35925
10463,11219,37666
10463,11220,37783
10463,11221,27157
10463,11222,24376
10463,11223,41486
10463,11224,47198
10463,11225,31215
10463,11226,37551
10463,11228,39955
10463,11229,51288
10463,11230,38510
10463,11231,32048
10463,11232,35357
10463,11233,36673
10463,11234,48246
10463,11235,49066
10463,11236,43227
10463,11237,26337
10463,11238,28829
10463,11239,40051
10463,11354,21107
10463,11355,24479
10463,11356,19560
10463,11357,18797
10463,11358,25302
10463,11360,22156
10463,11361,24152
10463,11362,27637
10463,11363,27292
10463,11364,27105
10463,11365,27438
10463,11367,26711
10463,11368,24232
10463,11369,18305
10463,11370,17645
10463,11372,18643
10463,11373,21972
10463,11374,25405
10463,11375,25207
10463,11377,19791
10463,11378,21842
10463,11379,28507
10463,11385,24185
10463,11411,34774
10463,11412,32144
10463,11413,36694
10463,11414,36657
10463,11415,28535
10463,11416,34077
10463,11417,33236
10463,11418,30095
10463,11419,30312
10463,11420,31899
10463,11421,33039
10463,11422,37705
10463,11423,29554
10463,11426,28847
10463,11427,28348
10463,11428,29157
10463,11429,32746
10463,11432,30163
10463,11433,31101
10463,11434,33828
10463,11435,28360
10463,11436,31516
10463,11691,43826
10463,11692,47210
10463,11693,42550
10463,11694,53954
10464,10001,31615
10464,10002,31004
10464,10003,28601
10464,10004,33076
10464,10005,33509
10464,10006,34332
10464,10007,35418
10464,10009,28303
10464,10010,27443
10464,10011,29971
10464,10012,30969
10464,10013,33194
10464,10014,32424
10464,10016,26959
10464,10017,26587
10464,10018,30693
10464,10019,29322
10464,10021,23792
10464,10022,25255
10464,10023,27860
10464,10024,27400
10464,10025,23581
10464,10026,20758
10464,10027,23227
10464,10028,22079
10464,10029,20590
10464,10030,19376
10464,10031,20815
10464,10032,19850
10464,10033,17736
10464,10034,19762
10464,10035,18890
10464,10036,30002
10464,10037,18892
10464,10038,36457
10464,10039,19406
10464,10040,18932
10464,10044,24548
10464,10065,24550
10464,10069,27673
10464,10075,33076
10464,10128,21992
10464,10280,34503
10464,10282,35020
10464,10301,55371
10464,10302,59805
10464,10303,62874
10464,10304,51793
10464,10305,50897
10464,10306,59421
10464,10307,77835
10464,10308,63395
10464,10309,73078
10464,10310,55193
10464,10312,71167
10464,10314,57970
10464,10451,19666
10464,10452,16990
10464,10453,16908
10464,10454,16703
10464,10455,15937
10464,10456,16572
10464,10457,12071
10464,10458,11421
10464,10459,14622
10464,10460,12890
10464,10461,8841
10464,10462,10646
10464,10463,23317
10464,10464,0
10464,10465,8825
10464,10466,10184
10464,10467,10474
10464,10468,11937
10464,10469,8194
10464,10471,21629
10464,10472,12412
10464,10473,12620
10464,10474,14689
10464,10475,8006
10464,11101,30121
10464,11102,21498
10464,11103,22014
10464,11104,28457
10464,11105,21984
10464,11106,22263
10464,11201,35109
10464,11203,36903
10464,11204,45985
10464,11205,35116
10464,11206,33952
10464,11207,32502
10464,11208,32029
10464,11209,45917
10464,11210,47823
10464,11211,33150
10464,11212,34527
10464,11213,36135
10464,11214,53587
10464,11215,39874
10464,11216,36878
10464,11217,38207
10464,11218,42292
10464,11219,44034
10464,11220,44151
10464,11221,34444
10464,11222,32164
10464,11223,51351
10464,11224,52086
10464,11225,37770
10464,11226,43919
10464,11228,46322
10464,11229,48901
10464,11230,44878
10464,11231,38416
10464,11232,41725
10464,11233,33575
10464,11234,45859
10464,11235,50382
10464,11236,40840
10464,11237,29484
10464,11238,36618
10464,11239,37664
10464,11354,18217
10464,11355,21589
10464,11356,16670
10464,11357,15908
10464,11358,19629
10464,11360,16483
10464,11361,18480
10464,11362,21965
10464,11363,21619
10464,11364,21432
10464,11365,21766
10464,11367,23858
10464,11368,23100
10464,11369,21031
10464,11370,24828
10464,11372,22588
10464,11373,24035
10464,11374,24565
10464,11375,23426
10464,11377,27580
10464,11378,26017
10464,11379,25649
10464,11385,31358
10464,11411,29102
10464,11412,26472
10464,11413,32919
10464,11414,34270
10464,11415,25261
10464,11416,30978
10464,11417,30137
10464,11418,26503
10464,11419,27925
10464,11420,29511
10464,11421,29941
10464,11422,32032
10464,11423,23882
10464,11426,23175
10464,11427,22676
10464,11428,23484
10464,11429,27074
10464,11432,26511
10464,11433,28044
10464,11434,35996
10464,11435,25973
10464,11436,29129
10464,11691,41439
10464,11692,44823
10464,11693,40162
10464,11694,51567
10465,10001,24557
10465,10002,23959
10465,10003,21556
10465,10004,26031
10465,10005,26464
10465,10006,27286
10465,10007,28373
10465,10009,21258
10465,10010,20398
10465,10011,25369
10465,10012,23924
10465,10013,26148
10465,10014,25379
10465,10016,19914
10465,10017,19542
10465,10018,23636
10465,10019,22265
10465,10021,16747
10465,10022,18209
10465,10023,20802
10465,10024,20343
10465,10025,19494
10465,10026,13713
10465,10027,16169
10465,10028,15033
10465,10029,13544
10465,10030,12331
10465,10031,13770
10465,10032,12793
10465,10033,10679
10465,10034,12705
10465,10035,11845
10465,10036,22944
10465,10037,11847
10465,10038,29412
10465,10039,12349
10465,10040,11875
10465,10044,17502
10465,10065,17505
10465,10069,20616
10465,10075,26031
10465,10128,14947
10465,10280,27458
10465,10282,27974
10465,10301,48326
10465,10302,52760
10465,10303,55816
10465,10304,44747
10465,10305,43852
10465,10306,52375
10465,10307,70778
10465,10308,67063
10465,10309,66021
10465,10310,48147
10465,10312,64110
10465,10314,50924
10465,10451,12620
10465,10452,9933
10465,10453,9851
10465,10454,9657
10465,10455,8892
10465,10456,9514
10465,10457,8733
10465,10458,10387
10465,10459,7577
10465,10460,5833
10465,10461,3408
10465,10462,6225
10465,10463,14059
10465,10464,8341
10465,10465,0
10465,10466,8388
10465,10467,9046
10465,10468,10648
10465,10469,6630
10465,10471,15424
10465,10472,5573
10465,10473,5434
10465,10474,7643
10465,10475,6251
10465,11101,22072
10465,11102,14453
10465,11103,14969
10465,11104,19991
10465,11105,14939
10465,11106,15218
10465,11201,28064
10465,11203,28180
10465,11204,38940
10465,11205,26650
10465,11206,25486
10465,11207,23779
10465,11208,23306
10465,11209,38872
10465,11210,39100
10465,11211,24684
10465,11212,25804
10465,11213,27412
10465,11214,44864
10465,11215,32829
10465,11216,28412
10465,11217,29741
10465,11218,35247
10465,11219,36989
10465,11220,37106
10465,11221,25721
10465,11222,23699
10465,11223,42628
10465,11224,43363
10465,11225,29047
10465,11226,36873
10465,11228,39277
10465,11229,40178
10465,11230,37832
10465,11231,31370
10465,11232,34679
10465,11233,24851
10465,11234,37136
10465,11235,41659
10465,11236,32117
10465,11237,20761
10465,11238,28152
10465,11239,28941
10465,11354,9494
10465,11355,12866
10465,11356,7947
10465,11357,7185
10465,11358,11858
10465,11360,8712
10465,11361,10708
10465,11362,14193
10465,11363,13848
10465,11364,13661
10465,11365,13994
10465,11367,15135
10465,11368,14377
10465,11369,12308
10465,11370,16105
10465,11372,13865
10465,11373,15312
10465,11374,15842
10465,11375,14702
10465,11377,19114
10465,11378,17294
10465,11379,16925
10465,11385,22635
10465,11411,21330
10465,11412,18700
10465,11413,25147
10465,11414,25547
10465,11415,16538
10465,11416,22255
10465,11417,21414
10465,11418,17780
10465,11419,19202
10465,11420,20788
10465,11421,21218
10465,11422,24261
10465,11423,16110
10465,11426,15403
10465,11427,14904
10465,11428,15713
10465,11429,19302
10465,11432,18739
10465,11433,20273
10465,11434,28225
10465,11435,17250
10465,11436,20406
10465,11691,32297
10465,11692,36100
10465,11693,31439
10465,11694,42844
10466,10001,25912
10466,10002,28723
10466,10003,26319
10466,10004,30794
10466,10005,31227
10466,10006,32050
10466,10007,33136
10466,10009,26021
10466,10010,25161
10466,10011,26724
10466,10012,28687
10466,10013,30912
10466,10014,28249
10466,10016,24677
10466,10017,24305
10466,10018,24991
10466,10019,23619
10466,10021,21510
10466,10022,22973
10466,10023,22157
10466,10024,21698
10466,10025,20849
10466,10026,16045
10466,10027,17524
10466,10028,19797
10466,10029,18308
10466,10030,14056
10466,10031,14697
10466,10032,14147
10466,10033,13932
10466,10034,9250
10466,10035,16609
10466,10036,24299
10466,10037,15348
10466,10038,34175
10466,10039,13033
10466,10040,10101
10466,10044,22266
10466,10065,22268
10466,10069,21970
10466,10075,30794
10466,10128,19710
10466,10280,32221
10466,10282,32738
10466,10301,53089
10466,10302,61063
10466,10303,57171
10466,10304,49511
10466,10305,48615
10466,10306,66569
10466,10307,72133
10466,10308,68418
10466,10309,67375
10466,10310,52911
10466,10312,65465
10466,10314,59291
10466,10451,14595
10466,10452,13841
10466,10453,10331
10466,10454,16292
10466,10455,13655
10466,10456,12768
10466,10457,9296
10466,10458,6735
10466,10459,10971
10466,10460,9012
10466,10461,7657
10466,10462,8787
10466,10463,7046
10466,10464,10110
10466,10465,8643
10466,10466,0
10466,10467,6878
10466,10468,7984
10466,10469,3072
10466,10471,15074
10466,10472,9281
10466,10473,11176
10466,10474,11798
10466,10475,4665
10466,11101,26835
10466,11102,19216
10466,11103,19732
10466,11104,24754
10466,11105,19702
10466,11106,19981
10466,11201,32827
10466,11203,35783
10466,11204,43703
10466,11205,31413
10466,11206,30249
10466,11207,31382
10466,11208,30909
10466,11209,43635
10466,11210,46703
10466,11211,29448
10466,11212,33407
10466,11213,35015
10466,11214,49654
10466,11215,37592
10466,11216,33175
10466,11217,34504
10466,11218,40010
10466,11219,41752
10466,11220,41869
10466,11221,33324
10466,11222,28462
10466,11223,50231
10466,11224,50966
10466,11225,36650
10466,11226,41637
10466,11228,44041
10466,11229,47781
10466,11230,42596
10466,11231,36134
10466,11232,39443
10466,11233,32455
10466,11234,44739
10466,11235,49262
10466,11236,39720
10466,11237,28364
10466,11238,32915
10466,11239,36544
10466,11354,17097
10466,11355,20469
10466,11356,15550
10466,11357,14788
10466,11358,19447
10466,11360,16301
10466,11361,18298
10466,11362,21782
10466,11363,21437
10466,11364,21250
10466,11365,21583
10466,11367,22738
10466,11368,21980
10466,11369,19911
10466,11370,21731
10466,11372,22729
10466,11373,22915
10466,11374,23445
10466,11375,22306
10466,11377,23877
10466,11378,24897
10466,11379,24529
10466,11385,30238
10466,11411,28920
10466,11412,26290
10466,11413,32737
10466,11414,33150
10466,11415,24141
10466,11416,29858
10466,11417,29017
10466,11418,25383
10466,11419,26805
10466,11420,28391
10466,11421,28821
10466,11422,31850
10466,11423,23700
10466,11426,22992
10466,11427,22494
10466,11428,23302
10466,11429,26891
10466,11432,26328
10466,11433,27862
10466,11434,35814
10466,11435,24853
10466,11436,28009
10466,11691,40319
10466,11692,43703
10466,11693,39042
10466,11694,50447
10467,10001,26428
10467,10002,25739
10467,10003,23336
10467,10004,27810
10467,10005,28243
10467,10006,29066
10467,10007,30152
10467,10009,23037
10467,10010,22177
10467,10011,27240
10467,10012,25703
10467,10013,27928
10467,10014,28765
10467,10016,21693
10467,10017,21321
10467,10018,25507
10467,10019,24135
10467,10021,18526
10467,10022,19989
10467,10023,22673
10467,10024,22214
10467,10025,21365
10467,10026,15492
10467,10027,18040
10467,10028,16813
10467,10029,15324
10467,10030,14110
10467,10031,16624
10467,10032,14700
10467,10033,10948
10467,10034,11176
10467,10035,13625
10467,10036,24815
10467,10037,13626
10467,10038,31191
10467,10039,14960
10467,10040,12028
10467,10044,19282
10467,10065,19284
10467,10069,22487
10467,10075,27810
10467,10128,16726
10467,10280,29237
10467,10282,29754
10467,10301,50106
10467,10302,59978
10467,10303,56086
10467,10304,46527
10467,10305,45631
10467,10306,54155
10467,10307,71047
10467,10308,67333
10467,10309,66290
10467,10310,49927
10467,10312,64380
10467,10314,58206
10467,10451,14400
10467,10452,10202
10467,10453,10120
10467,10454,11437
10467,10455,10671
10467,10456,9784
10467,10457,6312
10467,10458,3022
10467,10459,7987
10467,10460,6028
10467,10461,8565
10467,10462,5803
10467,10463,8972
10467,10464,19946
10467,10465,10578
10467,10466,4247
10467,10467,0
10467,10468,4409
10467,10469,2533
10467,10471,6371
10467,10472,6297
10467,10473,8192
10467,10474,8814
10467,10475,5214
10467,11101,23851
10467,11102,16232
10467,11103,16748
10467,11104,21770
10467,11105,16718
10467,11106,16997
10467,11201,29843
10467,11203,35686
10467,11204,40719
10467,11205,28429
10467,11206,27266
10467,11207,31284
10467,11208,30812
10467,11209,40651
10467,11210,46605
10467,11211,26464
10467,11212,33310
10467,11213,34917
10467,11214,46670
10467,11215,34608
10467,11216,30192
10467,11217,31520
10467,11218,37027
10467,11219,38768
10467,11220,38885
10467,11221,33227
10467,11222,25478
10467,11223,50133
10467,11224,50868
10467,11225,32317
10467,11226,38653
10467,11228,41057
10467,11229,47683
10467,11230,39612
10467,11231,33150
10467,11232,36459
10467,11233,32357
10467,11234,44641
10467,11235,49165
10467,11236,39622
10467,11237,27439
10467,11238,29931
10467,11239,36446
10467,11354,16999
10467,11355,20372
10467,11356,15453
10467,11357,14690
10467,11358,21194
10467,11360,18049
10467,11361,20045
10467,11362,23530
10467,11363,23184
10467,11364,22998
10467,11365,23331
10467,11367,22640
10467,11368,21882
10467,11369,19813
10467,11370,18747
10467,11372,19745
10467,11373,22818
10467,11374,23347
10467,11375,22208
10467,11377,20893
10467,11378,24799
10467,11379,24431
10467,11385,30140
10467,11411,30667
10467,11412,28037
10467,11413,34484
10467,11414,33052
10467,11415,24044
10467,11416,29760
10467,11417,28919
10467,11418,25286
10467,11419,26707
10467,11420,28294
10467,11421,28723
10467,11422,33597
10467,11423,25447
10467,11426,24740
10467,11427,24241
10467,11428,25050
10467,11429,28639
10467,11432,28076
10467,11433,29609
10467,11434,37561
10467,11435,24755
10467,11436,27911
10467,11691,40221
10467,11692,43606
10467,11693,38945
10467,11694,50350
10468,10001,19231
10468,10002,23790
10468,10003,21387
10468,10004,25861
10468,10005,26294
10468,10006,27117
10468,10007,28203
10468,10009,21089
10468,10010,20229
10468,10011,20043
10468,10012,23754
10468,10013,25979
10468,10014,21568
10468,10016,19745
10468,10017,19372
10468,10018,18310
10468,10019,16939
10468,10021,16577
10468,10022,18040
10468,10023,15476
10468,10024,15017
10468,10025,14168
10468,10026,9365
10468,10027,10843
10468,10028,14864
10468,10029,13375
10468,10030,7375
10468,10031,8017
10468,10032,7467
10468,10033,4692
10468,10034,2563
10468,10035,11676
10468,10036,17618
10468,10037,8262
10468,10038,29242
10468,10039,6352
10468,10040,3415
10468,10044,17333
10468,10065,17335
10468,10069,15290
10468,10075,25861
10468,10128,14777
10468,10280,27289
10468,10282,27805
10468,10301,48157
10468,10302,54382
10468,10303,50490
10468,10304,44578
10468,10305,43682
10468,10306,59888
10468,10307,65452
10468,10308,61737
10468,10309,60694
10468,10310,47978
10468,10312,58784
10468,10314,52610
10468,10451,7914
10468,10452,3990
10468,10453,2674
10468,10454,9611
10468,10455,11319
10468,10456,5494
10468,10457,2734
10468,10458,1587
10468,10459,7954
10468,10460,5995
10468,10461,8340
10468,10462,5579
10468,10463,2112
10468,10464,11818
10468,10465,10545
10468,10466,7629
10468,10467,5421
10468,10468,0
10468,10469,6031
10468,10471,6845
10468,10472,6264
10468,10473,8159
10468,10474,8781
10468,10475,10155
10468,11101,21902
10468,11102,14283
10468,11103,14799
10468,11104,19821
10468,11105,14769
10468,11106,15048
10468,11201,27894
10468,11203,35653
10468,11204,38770
10468,11205,26481
10468,11206,25317
10468,11207,31251
10468,11208,30779
10468,11209,38702
10468,11210,39175
10468,11211,24515
10468,11212,33277
10468,11213,30229
10468,11214,44721
10468,11215,32659
10468,11216,28243
10468,11217,29572
10468,11218,35078
10468,11219,36819
10468,11220,36936
10468,11221,26310
10468,11222,23529
10468,11223,40639
10468,11224,46351
10468,11225,30368
10468,11226,36704
10468,11228,39108
10468,11229,47650
10468,11230,37663
10468,11231,31201
10468,11232,34510
10468,11233,32324
10468,11234,44608
10468,11235,48219
10468,11236,39589
10468,11237,25490
10468,11238,27983
10468,11239,36413
10468,11354,16966
10468,11355,20339
10468,11356,15420
10468,11357,14657
10468,11358,21161
10468,11360,18016
10468,11361,20012
10468,11362,23497
10468,11363,23151
10468,11364,22964
10468,11365,23298
10468,11367,22607
10468,11368,23385
10468,11369,17458
10468,11370,16798
10468,11372,17797
10468,11373,21125
10468,11374,24558
10468,11375,24360
10468,11377,18945
10468,11378,20995
10468,11379,24398
10468,11385,23338
10468,11411,30634
10468,11412,28004
10468,11413,34451
10468,11414,33019
10468,11415,24011
10468,11416,29727
10468,11417,28886
10468,11418,25253
10468,11419,26674
10468,11420,28261
10468,11421,28690
10468,11422,33564
10468,11423,25414
10468,11426,24707
10468,11427,24208
10468,11428,25017
10468,11429,28606
10468,11432,29316
10468,11433,29576
10468,11434,37528
10468,11435,24722
10468,11436,27878
10468,11691,40188
10468,11692,43573
10468,11693,38912
10468,11694,50317
10469,10001,29511
10469,10002,28707
10469,10003,26304
10469,10004,30779
10469,10005,31212
10469,10006,32034
10469,10007,33121
10469,10009,26006
10469,10010,25146
10469,10011,30323
10469,10012,28672
10469,10013,30896
10469,10014,30127
10469,10016,24662
10469,10017,24290
10469,10018,28590
10469,10019,27218
10469,10021,21495
10469,10022,22957
10469,10023,25756
10469,10024,25297
10469,10025,24448
10469,10026,18461
10469,10027,21123
10469,10028,19781
10469,10029,18292
10469,10030,17079
10469,10031,18518
10469,10032,13571
10469,10033,11457
10469,10034,7966
10469,10035,16593
10469,10036,27898
10469,10037,16594
10469,10038,34160
10469,10039,13127
10469,10040,12653
10469,10044,22250
10469,10065,22253
10469,10069,25570
10469,10075,30779
10469,10128,19695
10469,10280,32206
10469,10282,32722
10469,10301,53074
10469,10302,57508
10469,10303,56594
10469,10304,49495
10469,10305,48599
10469,10306,57123
10469,10307,71556
10469,10308,67841
10469,10309,66799
10469,10310,52895
10469,10312,64888
10469,10314,55672
10469,10451,17368
10469,10452,10711
10469,10453,10629
10469,10454,14405
10469,10455,13639
10469,10456,10293
10469,10457,6618
10469,10458,4417
10469,10459,12325
10469,10460,6536
10469,10461,4900
10469,10462,4224
10469,10463,7480
10469,10464,7995
10469,10465,6528
10469,10466,2813
10469,10467,3300
10469,10468,6484
10469,10469,0
10469,10471,9454
10469,10472,6805
10469,10473,8700
10469,10474,9322
10469,10475,3016
10469,11101,26180
10469,11102,19200
10469,11103,19716
10469,11104,24516
10469,11105,19686
10469,11106,19966
10469,11201,32811
10469,11203,32962
10469,11204,43688
10469,11205,31175
10469,11206,30011
10469,11207,28561
10469,11208,28088
10469,11209,43619
10469,11210,43882
10469,11211,29209
10469,11212,30586
10469,11213,32194
10469,11214,49646
10469,11215,37577
10469,11216,32937
10469,11217,34266
10469,11218,39995
10469,11219,41737
10469,11220,41854
10469,11221,30503
10469,11222,28224
10469,11223,47410
10469,11224,48145
10469,11225,33829
10469,11226,41621
10469,11228,44025
10469,11229,44960
10469,11230,42580
10469,11231,36118
10469,11232,39427
10469,11233,29634
10469,11234,41918
10469,11235,46441
10469,11236,36899
10469,11237,25543
10469,11238,32677
10469,11239,33723
10469,11354,14276
10469,11355,17648
10469,11356,12730
10469,11357,11967
10469,11358,17332
10469,11360,14186
10469,11361,16183
10469,11362,19667
10469,11363,19322
10469,11364,19135
10469,11365,19468
10469,11367,19917
10469,11368,19159
10469,11369,17090
10469,11370,20887
10469,11372,18647
10469,11373,20095
10469,11374,20624
10469,11375,19485
10469,11377,23639
10469,11378,22076
10469,11379,21708
10469,11385,27417
10469,11411,26805
10469,11412,24175
10469,11413,30622
10469,11414,30329
10469,11415,21321
10469,11416,27037
10469,11417,26196
10469,11418,22563
10469,11419,23984
10469,11420,25570
10469,11421,26000
10469,11422,29735
10469,11423,21585
10469,11426,20877
10469,11427,20379
10469,11428,21187
10469,11429,24776
10469,11432,24213
10469,11433,25747
10469,11434,33699
10469,11435,22032
10469,11436,25188
10469,11691,37498
10469,11692,40882
10469,11693,36222
10469,11694,47626
10471,10001,20055
10471,10002,27246
10471,10003,24843
10471,10004,23928
10471,10005,29751
10471,10006,24376
10471,10007,23715
10471,10009,24545
10471,10010,23685
10471,10011,20867
10471,10012,23061
10471,10013,23268
10471,10014,22392
10471,10016,23201
10471,10017,22829
10471,10018,19134
10471,10019,17762
10471,10021,20034
10471,10022,21496
10471,10023,16300
10471,10024,15841
10471,10025,14992
10471,10026,13118
10471,10027,11667
10471,10028,18321
10471,10029,16831
10471,10030,13492
10471,10031,10341
10471,10032,8327
10471,10033,9001
10471,10034,5553
10471,10035,14800
10471,10036,18442
10471,10037,13146
10471,10038,32699
10471,10039,12107
10471,10040,6304
10471,10044,23017
10471,10065,20792
10471,10069,16113
10471,10075,23928
10471,10128,17253
10471,10280,23946
10471,10282,23515
10471,10301,45754
10471,10302,57308
10471,10303,53416
10471,10304,42175
10471,10305,41280
10471,10306,62814
10471,10307,68378
10471,10308,64663
10471,10309,63620
10471,10310,59028
10471,10312,61710
10471,10314,55536
10471,10451,14218
10471,10452,11391
10471,10453,11661
10471,10454,15914
10471,10455,17622
10471,10456,13640
10471,10457,12820
10471,10458,8420
10471,10459,15778
10471,10460,12171
10471,10461,22737
10471,10462,16889
10471,10463,2656
10471,10464,23363
10471,10465,19379
10471,10466,10449
10471,10467,9335
10471,10468,4612
10471,10469,9004
10471,10471,0
10471,10472,12440
10471,10473,14335
10471,10474,16605
10471,10475,19496
10471,11101,24841
10471,11102,19968
10471,11103,20484
10471,11104,25506
10471,11105,20454
10471,11106,20733
10471,11201,31351
10471,11203,36315
10471,11204,36368
10471,11205,32165
10471,11206,31001
10471,11207,40438
10471,11208,39966
10471,11209,36300
10471,11210,36772
10471,11211,30199
10471,11212,42464
10471,11213,35914
10471,11214,42319
10471,11215,30257
10471,11216,33927
10471,11217,32915
10471,11218,32675
10471,11219,34417
10471,11220,34534
10471,11221,31994
10471,11222,26888
10471,11223,38237
10471,11224,43948
10471,11225,36052
10471,11226,34301
10471,11228,36705
10471,11229,39350
10471,11230,35260
10471,11231,28798
10471,11232,32107
10471,11233,41511
10471,11234,53442
10471,11235,45817
10471,11236,48423
10471,11237,31175
10471,11238,33667
10471,11239,45247
10471,11354,25800
10471,11355,29173
10471,11356,24254
10471,11357,23491
10471,11358,29995
10471,11360,26850
10471,11361,28846
10471,11362,32331
10471,11363,31985
10471,11364,31798
10471,11365,32132
10471,11367,31441
10471,11368,29069
10471,11369,23143
10471,11370,22483
10471,11372,23481
10471,11373,26810
10471,11374,30243
10471,11375,30045
10471,11377,24629
10471,11378,26679
10471,11379,33232
10471,11385,29023
10471,11411,39468
10471,11412,36838
10471,11413,43285
10471,11414,41853
10471,11415,32845
10471,11416,38914
10471,11417,38073
10471,11418,34087
10471,11419,35508
10471,11420,37095
10471,11421,37877
10471,11422,42398
10471,11423,34248
10471,11426,33541
10471,11427,33042
10471,11428,33850
10471,11429,37440
10471,11432,35001
10471,11433,35939
10471,11434,46362
10471,11435,33556
10471,11436,36712
10471,11691,49022
10471,11692,52406
10471,11693,47746
10471,11694,59150
10472,10001,21601
10472,10002,19874
10472,10003,17471
10472,10004,21945
10472,10005,22378
10472,10006,23201
10472,10007,24288
10472,10009,17173
10472,10010,16313
10472,10011,18840
10472,10012,19839
10472,10013,22063
10472,10014,21294
10472,10016,15829
10472,10017,15457
10472,10018,20680
10472,10019,19308
10472,10021,12662
10472,10022,14124
10472,10023,17846
10472,10024,17387
10472,10025,12450
10472,10026,9627
10472,10027,13213
10472,10028,10948
10472,10029,9459
10472,10030,8246
10472,10031,9685
10472,10032,9836
10472,10033,7722
10472,10034,9749
10472,10035,7760
10472,10036,19988
10472,10037,7761
10472,10038,25327
10472,10039,9678
10472,10040,8919
10472,10044,13417
10472,10065,13420
10472,10069,17659
10472,10075,21945
10472,10128,10862
10472,10280,23373
10472,10282,23889
10472,10301,44241
10472,10302,48675
10472,10303,52860
10472,10304,40662
10472,10305,39766
10472,10306,48290
10472,10307,67821
10472,10308,52264
10472,10309,63064
10472,10310,44062
10472,10312,61154
10472,10314,46839
10472,10451,8535
10472,10452,6977
10472,10453,6894
10472,10454,5572
10472,10455,4806
10472,10456,4946
10472,10457,7372
10472,10458,6977
10472,10459,2294
10472,10460,2861
10472,10461,4990
10472,10462,3294
10472,10463,11103
10472,10464,12890
10472,10465,6342
10472,10466,9888
10472,10467,5636
10472,10468,7238
10472,10469,7050
10472,10471,12014
10472,10472,0
10472,10473,1824
10472,10474,3554
10472,10475,10799
10472,11101,17986
10472,11102,10367
10472,11103,10883
10472,11104,15906
10472,11105,10853
10472,11106,11133
10472,11201,23978
10472,11203,31450
10472,11204,34855
10472,11205,22565
10472,11206,21401
10472,11207,27048
10472,11208,26575
10472,11209,34786
10472,11210,35259
10472,11211,20599
10472,11212,29074
10472,11213,30681
10472,11214,40805
10472,11215,28744
10472,11216,24327
10472,11217,25656
10472,11218,31162
10472,11219,32903
10472,11220,33021
10472,11221,28990
10472,11222,19613
10472,11223,45897
10472,11224,42435
10472,11225,26452
10472,11226,32788
10472,11228,35192
10472,11229,43447
10472,11230,33747
10472,11231,27285
10472,11232,30594
10472,11233,28121
10472,11234,40405
10472,11235,44304
10472,11236,35386
10472,11237,21574
10472,11238,24067
10472,11239,32210
10472,11354,12763
10472,11355,16136
10472,11356,11217
10472,11357,10454
10472,11358,16958
10472,11360,13813
10472,11361,15809
10472,11362,19294
10472,11363,18948
10472,11364,18761
10472,11365,19095
10472,11367,18404
10472,11368,17646
10472,11369,13543
10472,11370,12882
10472,11372,13881
10472,11373,18582
10472,11374,19111
10472,11375,17972
10472,11377,15029
10472,11378,17079
10472,11379,20195
10472,11385,25904
10472,11411,26431
10472,11412,23801
10472,11413,30248
10472,11414,28816
10472,11415,19808
10472,11416,25524
10472,11417,24683
10472,11418,21050
10472,11419,22471
10472,11420,24058
10472,11421,24487
10472,11422,29361
10472,11423,21211
10472,11426,20504
10472,11427,20005
10472,11428,20813
10472,11429,24403
10472,11432,23840
10472,11433,25373
10472,11434,33325
10472,11435,20519
10472,11436,23675
10472,11691,35985
10472,11692,39369
10472,11693,34709
10472,11694,46113
10473,10001,23072
10473,10002,20666
10473,10003,18263
10473,10004,22737
10473,10005,23170
10473,10006,23993
10473,10007,25079
10473,10009,17964
10473,10010,17104
10473,10011,19632
