,from,to,cost
6695,44,162,31.02760960204075
6696,44,163,26.75153022169078
6697,44,164,26.791002825399307
6698,44,165,27.281520422666997
6699,44,166,25.093090111235774
6700,44,167,25.529470509433104
6701,44,168,28.531218552542622
6702,44,169,25.710312495434465
6703,44,170,23.245266175175463
6704,44,171,22.014839424016753
6705,45,46,1.9297581178815362
6706,45,47,4.806574860380027
6707,45,48,6.356769420421107
6708,45,49,7.123144209503154
6709,45,50,16.288718997697117
6710,45,51,8.838465804687544
6711,45,52,12.294784509416113
6712,45,53,1.7710379462908752
6713,45,54,10.055232710684402
6714,45,55,3.0676043772400186
6715,45,56,28.041354664364597
6716,45,57,29.364068558513186
6717,45,58,31.07478288834976
6718,45,59,27.015743585957637
6719,45,60,28.294640170614915
6720,45,61,29.481958819024285
6721,45,62,31.467105221383278
6722,45,63,33.284756720250236
6723,45,64,29.81869837682433
6724,45,65,31.971536882867394
6725,45,66,34.694875468538584
6726,45,67,33.29654480708322
6727,45,68,33.86736715748343
6728,45,69,38.12395530511958
6729,45,70,34.559906703260175
6730,45,71,37.71071474729629
6731,45,72,35.157578438005395
6732,45,73,32.97221202882707
6733,45,74,36.07156532254479
6734,45,75,35.88897161557307
6735,45,76,31.52690481331521
6736,45,77,31.439027915510714
6737,45,78,29.565695246904053
6738,45,79,37.54734295282403
6739,45,80,21.351410546235492
6740,45,81,23.68352328835373
6741,45,82,23.883789676158944
6742,45,83,22.17600334797867
6743,45,84,25.089546303869614
6744,45,85,22.78826650375115
6745,45,86,14.330231068829116
6746,45,87,17.31349443297832
6747,45,88,12.963222209350413
6748,45,89,16.0292361974905
6749,45,90,18.20441612171057
6750,45,91,21.099035849404927
6751,45,92,22.91938218586291
6752,45,93,9.124137201905446
6753,45,94,16.17880425752193
6754,45,95,17.678769974276502
6755,45,96,19.225021437076762
6756,45,97,17.570605544425327
6757,45,98,12.366741226358323
6758,45,99,13.723749680029071
6759,45,100,16.821752991696304
6760,45,101,14.52063858467223
6761,45,102,13.775426437247228
6762,45,103,12.009539646744674
6763,45,104,10.606239443813378
6764,45,105,19.010948523778662
6765,45,106,19.182243564912064
6766,45,107,14.31274013708226
6767,45,108,13.997490211592375
6768,45,109,15.911024449212617
6769,45,110,15.406955209582735
6770,45,111,10.744579712716277
6771,45,112,16.44163248466856
6772,45,113,14.656394322430176
6773,45,114,12.752784405674115
6774,45,115,11.757598550574189
6775,45,116,19.08829491657211
6776,45,117,18.141138728014994
6777,45,118,16.437279538766475
6778,45,119,19.920296995605838
6779,45,120,20.15391488841923
6780,45,121,15.626716578801048
6781,45,122,21.71684193543052
6782,45,123,30.52557120573375
6783,45,124,29.947181669904197
6784,45,125,30.141796407281653
6785,45,126,32.61967224240663
6786,45,127,32.242514001187864
6787,45,128,34.4456007258809
6788,45,129,34.037757121099254
6789,45,130,37.10992215471648
6790,45,131,36.709828349172014
6791,45,132,34.383094614323916
6792,45,133,31.31180423551065
6793,45,134,29.009787972208898
6794,45,135,26.640316361059757
6795,45,136,26.618496125245088
6796,45,137,25.364880461477654
6797,45,138,25.3747740068824
6798,45,139,24.877393859786135
6799,45,140,25.839650940154456
6800,45,141,26.62101688768966
6801,45,142,23.295443404088847
6802,45,143,22.64732615165606
6803,45,144,23.89787496097156
6804,45,145,21.99429929605138
6805,45,146,34.60727600490266
6806,45,147,32.6257191338037
6807,45,148,32.52876971757251
6808,45,149,25.07286983092919
6809,45,150,27.402648226156643
6810,45,151,24.93900170902415
6811,45,152,25.316198156835213
6812,45,153,26.73132384846405
6813,45,154,27.351848993164253
6814,45,155,27.4061707212161
6815,45,156,24.570094390240506
6816,45,157,34.23238317373691
6817,45,158,32.648235731490985
6818,45,159,36.93044989830047
6819,45,160,34.609320985933884
6820,45,161,34.83312131380718
6821,45,162,34.743884211252784
6822,45,163,30.414377078175306
6823,45,164,30.514844664470687
6824,45,165,31.063765201315608
6825,45,166,28.77610018647237
6826,45,167,29.307908687644012
6827,45,168,32.32005481970564
6828,45,169,29.47105808425823
6829,45,170,27.037768587976437
6830,45,171,25.686184083717695
6831,46,47,6.5524127369555325
6832,46,48,7.979751194265935
6833,46,49,7.750338639202872
6834,46,50,15.254219934637229
6835,46,51,8.721897862252083
6836,46,52,11.38531838842288
6837,46,53,3.6974936766003905
6838,46,54,9.502233414827987
6839,46,55,3.1256576458607794
6840,46,56,29.372781673340775
6841,46,57,30.641419543735555
6842,46,58,32.33082416236746
6843,46,59,28.40348482399452
6844,46,60,29.69296122207029
6845,46,61,30.815162565636648
6846,46,62,32.772097363632476
6847,46,63,34.57243121748073
6848,46,64,31.21924218453829
6849,46,65,33.35559627182972
6850,46,66,36.14840021559048
6851,46,67,34.71817115658132
6852,46,68,35.056605477703215
6853,46,69,39.671811433454785
6854,46,70,36.11237766892738
6855,46,71,39.01950501744253
6856,46,72,36.462310946093474
6857,46,73,34.22081114163579
6858,46,74,37.438245113241265
6859,46,75,37.02266696831463
6860,46,76,32.96627533251983
6861,46,77,32.93496169233448
6862,46,78,31.027723365103856
6863,46,79,38.953233703462786
6864,46,80,22.9626588803665
6865,46,81,25.20336258493329
6866,46,82,25.464204990562454
6867,46,83,23.819497409785242
6868,46,84,26.625139869398378
6869,46,85,24.341687712049488
6870,46,86,16.062035487945344
6871,46,87,19.234490986294777
6872,46,88,14.877281878461556
6873,46,89,17.81235973332981
6874,46,90,19.98361230243973
6875,46,91,22.998827695519452
6876,46,92,24.815165857322643
6877,46,93,11.04670697097698
6878,46,94,18.10683855543512
6879,46,95,19.401968328972416
6880,46,96,21.13293982262623
6881,46,97,19.4568145389108
6882,46,98,14.2260081019979
6883,46,99,15.591931204461702
6884,46,100,18.673814342109342
6885,46,101,16.332905122080092
6886,46,102,15.701324798121906
6887,46,103,13.939297756799823
6888,46,104,12.53033879549786
6889,46,105,20.845248046883487
6890,46,106,20.8368944696592
6891,46,107,16.17412911212384
6892,46,108,15.742560549448692
6893,46,109,17.80676381235325
6894,46,110,17.329972260350925
6895,46,111,12.652158151693255
6896,46,112,18.326582093986055
6897,46,113,16.579390750593365
6898,46,114,14.542274694381833
6899,46,115,13.66154698146591
6900,46,116,20.961578542715365
6901,46,117,20.06394645158266
6902,46,118,18.262879878696218
6903,46,119,21.849314220567866
6904,46,120,21.965085047982953
6905,46,121,17.46717750346622
6906,46,122,23.642181231952595
6907,46,123,32.240104059037385
6908,46,124,31.69850903754359
6909,46,125,31.773215735756892
6910,46,126,34.301265071376356
6911,46,127,34.000325052688176
6912,46,128,36.16954472879252
6913,46,129,35.80919686263972
6914,46,130,38.91644125340682
6915,46,131,38.48272328234214
6916,46,132,36.20544444614648
6917,46,133,33.12369712048348
6918,46,134,30.82637059855195
6919,46,135,28.373109634584825
6920,46,136,28.282079444207294
6921,46,137,26.99889414553216
6922,46,138,27.058009706998376
6923,46,139,26.621845141079184
6924,46,140,27.624565114917875
6925,46,141,28.429897972422363
6926,46,142,24.96150728569789
6927,46,143,24.401069984848657
6928,46,144,25.69491822530919
6929,46,145,23.81613376697994
6930,46,146,36.50723128642336
6931,46,147,34.52012057764582
6932,46,148,34.45123380868177
6933,46,149,26.993985317258403
6934,46,150,29.25833974441692
6935,46,151,26.828575916332717
6936,46,152,27.21775882624071
6937,46,153,28.601573443770086
6938,46,154,29.24444581252011
6939,46,155,29.315248783545908
6940,46,156,26.443795534301238
6941,46,157,36.1568672142859
6942,46,158,34.51585830910314
6943,46,159,38.78245468903055
6944,46,160,36.46246891619955
6945,46,161,36.698866724495595
6946,46,162,36.62675484598424
6947,46,163,32.27603384966716
6948,46,164,32.40200067750898
6949,46,165,32.97526564387503
6950,46,166,30.646877714540334
6951,46,167,31.218047017744265
6952,46,168,34.23450325453154
6953,46,169,31.374232493299687
6954,46,170,28.95425750753853
6955,46,171,27.554342564400898
6956,47,48,1.7084559023420356
6957,47,49,5.335045205972323
6958,47,50,17.426094103948195
6959,47,51,8.494475455445597
6960,47,52,13.388578353045485
6961,47,53,3.4962686315762217
6962,47,54,10.5446522327687
6963,47,55,5.075637236802333
6964,47,56,27.40817774600689
6965,47,57,28.893729710902427
6966,47,58,30.648057374619572
6967,47,59,26.20042589924836
6968,47,60,27.41590321657972
6969,47,61,28.816602429921844
6970,47,62,30.868091412034254
6971,47,63,32.719121599712324
6972,47,64,28.905384277721968
6973,47,65,31.085511956974848
6974,47,66,33.51540384480886
6975,47,67,32.254389715741304
6976,47,68,33.619659661651795
6977,47,69,36.53672865044666
6978,47,70,32.989882385198776
6979,47,71,37.020211910815576
6980,47,72,34.509683336701016
6981,47,73,32.54240515471299
6982,47,74,35.19608866211288
6983,47,75,35.79198785824498
6984,47,76,30.44242061310963
6985,47,77,30.137079932874283
6986,47,78,28.42473072683237
6987,47,79,36.51427899381534
6988,47,80,19.766812689045327
6989,47,81,22.43132604947092
6990,47,82,22.369741590939626
6991,47,83,20.417809377030014
6992,47,84,23.73896969145268
6993,47,85,21.418573105713044
6994,47,86,12.433672144936496
6995,47,87,13.688096124273764
6996,47,88,8.69074219725248
6997,47,89,13.72586284479675
6998,47,90,15.83792979620829
6999,47,91,17.708518367390628
7000,47,92,19.54478878327479
7001,47,93,5.139255523201987
7002,47,94,12.103874103259926
7003,47,95,15.660754783672758
7004,47,96,15.768932585206999
7005,47,97,14.403822076430734
7006,47,98,7.760706106395987
7007,47,99,10.887561320734328
7008,47,100,13.98925949912705
7009,47,101,12.096050480684612
7010,47,102,10.128340029858494
7011,47,103,8.190690423317715
7012,47,104,7.182147103982802
7013,47,105,16.246725992064412
7014,47,106,17.46317745094628
7015,47,107,9.70287719459525
7016,47,108,9.19987385131314
7017,47,109,12.692091190397907
7018,47,110,11.785360050950663
7019,47,111,6.455765358688874
7020,47,112,11.91715959503859
7021,47,113,10.48085683494254
7022,47,114,10.604720609867675
7023,47,115,8.636349674575495
7024,47,116,16.00560686857823
7025,47,117,13.916691360475914
7026,47,118,11.728848317506818
7027,47,119,16.015020147367924
7028,47,120,17.521214277648827
7029,47,121,12.935176553034747
7030,47,122,17.92269043428976
7031,47,123,28.264791260128007
7032,47,124,27.499417848209585
7033,47,125,28.28541327829613
7034,47,126,30.497331754771704
7035,47,127,29.733333881577032
7036,47,128,32.09406423516318
7037,47,129,31.435512130729876
7038,47,130,34.27845737983217
7039,47,131,34.07731584962457
7040,47,132,31.47246616392364
7041,47,133,28.494810605987578
7042,47,134,26.187323570946795
7043,47,135,24.339527071243122
7044,47,136,24.667664049259276
7045,47,137,23.577091056845422
7046,47,138,23.35118876041031
7047,47,139,22.543980280396287
7048,47,140,23.25721580487803
7049,47,141,23.878536759059966
7050,47,142,21.40053806899867
7051,47,143,20.30746922625598
7052,47,144,21.274369525350004
7053,47,145,19.24591356953235
7054,47,146,31.085335635463476
7055,47,147,29.171990653512267
7056,47,148,28.71713142525544
7057,47,149,21.335810957122213
7058,47,150,24.32542662923598
7059,47,151,21.60116475101071
7060,47,152,21.848391073376884
7061,47,153,23.546020662198337
7062,47,154,23.957829326812526
7063,47,155,23.828820110012337
7064,47,156,21.382721252172196
7065,47,157,30.371954289958495
7066,47,158,29.42942124195248
7067,47,159,33.800730584715474
7068,47,160,31.486409525178214
7069,47,161,31.613829280683415
7070,47,162,31.38398083045261
7071,47,163,27.260638685031356
7072,47,164,27.14542324160471
7073,47,165,27.42872290029795
7074,47,166,25.564755918778047
7075,47,167,25.702197485283403
7076,47,168,27.93294124479871
7077,47,169,25.005652091692532
7078,47,170,22.68281319092692
7079,47,171,21.072221998975103
7080,48,49,4.779818730782388
7081,48,50,17.291617867782477
7082,48,51,8.168405113482827
7083,48,52,13.336647339469673
7084,48,53,5.179045142165106
7085,48,54,10.393196746359486
7086,48,55,6.003630142943938
7087,48,56,28.204909266856845
7088,48,57,29.73291326718805
7089,48,58,31.491694794709662
7090,48,59,26.946417106308736
7091,48,60,28.13310013502228
7092,48,61,29.594790561062425
7093,48,62,31.65666476733685
7094,48,63,33.50973406276138
7095,48,64,29.602171887256677
7096,48,65,31.77975560802644
7097,48,66,34.09844878336539
7098,48,67,32.89045880806758
7099,48,68,34.50493860983839
7100,48,69,36.96085815514556
7101,48,70,33.435096892589826
7102,48,71,37.753987121231866
7103,48,72,35.266570525833224
7104,48,73,33.3763879224433
7105,48,74,35.87574580021056
7106,48,75,36.71433464983133
7107,48,76,31.073005289489277
7108,48,77,30.693556849242817
7109,48,78,29.04723257126636
7110,48,79,37.135778345082045
7111,48,80,20.305783659493805
7112,48,81,23.060553943834353
7113,48,82,22.90622537578362
7114,48,83,20.88404036390589
7115,48,84,24.321791839575738
7116,48,85,22.016560139033288
7117,48,86,12.993906388029256
7118,48,87,13.381105604670855
7119,48,88,8.050306869622561
7120,48,89,14.085880364863721
7121,48,90,16.125864138616453
7122,48,91,17.470868066719966
7123,48,92,19.293886038216332
7124,48,93,5.001580241292677
7125,48,94,11.528826695087144
7126,48,95,16.09657610432196
7127,48,96,15.523141553141606
7128,48,97,14.340622094556084
7129,48,98,6.788211473020079
7130,48,99,11.089533998875282
7131,48,100,14.103272986939459
7132,48,101,12.448375765076937
7133,48,102,9.905609830774802
7134,48,103,7.937252735890244
7135,48,104,7.255098703042962
7136,48,105,16.3484670839955
7137,48,106,17.983866965719294
7138,48,107,8.676346532179279
7139,48,108,7.825589037621596
7140,48,109,12.640851345169303
7141,48,110,11.52591722464482
7142,48,111,5.91316295655931
7143,48,112,10.952441657424409
7144,48,113,9.86670356657764
7145,48,114,11.12663586874524
7146,48,115,8.792080261598294
7147,48,116,15.955844737313477
7148,48,117,13.193975455654314
7149,48,118,10.534942531030069
7150,48,119,15.49219346269994
7151,48,120,17.66316511084731
7152,48,121,13.142260948122415
7153,48,122,17.447494777220655
7154,48,123,28.464728426026905
7155,48,124,27.62516494985021
7156,48,125,28.647342870822328
7157,48,126,30.741282950967243
7158,48,127,29.819409457319715
7159,48,128,32.23544669290929
7160,48,129,31.4721967711883
7161,48,130,34.19974295988894
7162,48,131,34.08888218242384
7163,48,132,31.36913655516984
7164,48,133,28.450263131993815
7165,48,134,26.15457676544665
7166,48,135,24.550513281716732
7167,48,136,25.018243065791697
7168,48,137,24.000156188187752
7169,48,138,23.684092865071054
7170,48,139,22.757004361331557
7171,48,140,23.35584276141111
7172,48,141,23.89977121111731
7173,48,142,21.803215517175925
7174,48,143,20.541169108803935
7175,48,144,21.373538059144323
7176,48,145,19.31112699095816
7177,48,146,30.677625725707326
7178,48,147,28.80931367356716
7179,48,148,28.15591261061503
7180,48,149,20.86273297138847
7181,48,150,24.184376204551544
7182,48,151,21.34961971898801
7183,48,152,21.52473961783794
7184,48,153,23.35704942441253
7185,48,154,23.65752778710819
7186,48,155,23.42934574073008
7187,48,156,21.211316198179556
7188,48,157,29.774946924743162
7189,48,158,29.186794479928988
7190,48,159,33.582965326458016
7191,48,160,31.281570170479522
7192,48,161,31.36080963206086
7193,48,162,31.060526754285327
7194,48,163,27.06226077783581
7195,48,164,26.83777311232391
7196,48,165,26.97550515886672
7197,48,166,25.34809486542601
7198,48,167,25.274904860395953
7199,48,168,26.986690312259153
7200,48,169,24.004211554966886
7201,48,170,21.782182047951302
7202,48,171,19.942933726351253
7203,49,50,12.572902722715705
7204,49,51,3.4214213935402276
7205,49,52,8.703348438019137
7206,49,53,7.130014508019853
7207,49,54,5.723648331160036
7208,49,55,4.654111350376005
7209,49,56,32.74128450127255
7210,49,57,34.22877397871979
7211,49,58,35.98304263012577
7212,49,59,31.526251106494595
7213,49,60,32.73589176358484
7214,49,61,34.14794941877355
7215,49,62,36.20082576331756
7216,49,63,38.05221919836664
7217,49,64,34.22055099136321
7218,49,65,36.400554352582596
7219,49,66,38.78952043849048
7220,49,67,37.55065954593785
7221,49,68,38.951741325713066
7222,49,69,41.716272132890744
7223,49,70,38.183573300958976
7224,49,71,42.345695487804385
7225,49,72,39.83887279213405
7226,49,73,37.87745035664504
7227,49,74,40.50785844324018
7228,49,75,41.117798431652574
7229,49,76,35.736043030889746
7230,49,77,35.397058665181284
7231,49,78,33.714450061363245
7232,49,79,41.80592432216226
7233,49,80,25.011981351788982
7234,49,81,27.720961930961725
7235,49,82,27.615430849020814
7236,49,83,25.6201003840017
7237,49,84,29.00911181405171
7238,49,85,26.69429694507434
7239,49,86,17.68064365200561
7240,49,87,18.019203199502424
7241,49,88,12.523280021738552
7242,49,89,18.84561487069914
7243,49,90,20.899920968889447
7244,49,91,22.12690153052818
7245,49,92,23.934893224928416
7246,49,93,9.774212367756814
7247,49,94,15.983240719182524
7248,49,95,20.83835876013292
7249,49,96,20.183503973772645
7250,49,97,19.08360257217697
7251,49,98,10.94249149776621
7252,49,99,15.867898693550329
7253,49,100,18.88044217555195
7254,49,101,17.207501792956
7255,49,102,14.613395655165636
7256,49,103,12.651979464634017
7257,49,104,12.034881613515285
7258,49,105,21.12288269216211
7259,49,106,22.696071649415142
7260,49,107,12.6378857404265
7261,49,108,11.048337669256982
7262,49,109,17.392106698418292
7263,49,110,16.20415850056121
7264,49,111,10.527124942582782
7265,49,112,14.922710735377203
7266,49,113,14.316678167118866
7267,49,114,15.826689415698958
7268,49,115,13.571100267726125
7269,49,116,20.698850213247027
7270,49,117,17.458508225269064
7271,49,118,14.062428080946411
7272,49,119,19.9446532352249
7273,49,120,22.44075643326265
7274,49,121,17.921348637227045
7275,49,122,21.927596977664088
7276,49,123,33.24382778424398
7277,49,124,32.397314370942794
7278,49,125,33.41508635502547
7279,49,126,35.5210513305256
7280,49,127,34.583691117186525
7281,49,128,37.008594959575426
7282,49,129,36.22349594806516
7283,49,130,38.90633639133208
7284,49,131,38.831061264342985
7285,49,132,36.066788070238466
7286,49,133,33.17647193529808
7287,49,134,30.887504154086052
7288,49,135,29.33021990103156
7289,49,136,29.786986242059076
7290,49,137,28.75178564482233
7291,49,138,28.455326307613742
7292,49,139,27.53679815018268
7293,49,140,28.12549730791161
7294,49,141,28.652007457759282
7295,49,142,26.559204175504863
7296,49,143,25.320678188583816
7297,49,144,26.144361207184215
7298,49,145,24.077601596485326
7299,49,146,35.16132418847281
7300,49,147,33.338337102357485
7301,49,148,32.48569654360661
7302,49,149,25.322351523550658
7303,49,150,28.873518456228584
7304,49,151,25.983118377173717
7305,49,152,26.108129010984076
7306,49,153,28.022474459282506
7307,49,154,28.25062425559011
7308,49,155,27.94411313609223
7309,49,156,25.89139395857551
7310,49,157,34.054559272637405
7311,49,158,33.80686346079383
7312,49,159,38.21253604406906
7313,49,160,35.92280453065526
7314,49,161,35.969792566611304
7315,49,162,35.616881448143644
7316,49,163,31.714543811321725
7317,49,164,31.416383451863624
7318,49,165,31.426762653739658
7319,49,166,29.992753737924524
7320,49,167,29.757338960090806
7321,49,168,30.72335381133455
7322,49,169,27.654912804141375
7323,49,170,25.654410222491897
7324,49,171,23.35548659444339
7325,50,51,9.151578154944215
7326,50,52,4.069800851566273
7327,50,53,17.483730905029287
7328,50,54,6.905021315955645
7329,50,55,13.42167333715854
7330,50,56,44.255715270609294
7331,50,57,45.61724297450805
7332,50,58,47.33823330838413
7333,50,59,43.17218167047938
7334,50,60,44.43300551519486
7335,50,61,45.69178934007036
7336,50,62,47.698172149520204
7337,50,63,49.52667614871692
7338,50,64,45.948984329243864
7339,50,65,48.11812259540038
7340,50,66,50.72007880173754
7341,50,67,49.383585085892435
7342,50,68,50.15261803590332
7343,50,69,53.90323530424378
7344,50,70,50.34582201442346
7345,50,71,53.930567676958376
7346,50,72,51.384012132559235
7347,50,73,49.237946586047855
7348,50,74,52.23138401984342
7349,50,75,52.17709888059309
7350,50,76,47.59006207832809
7351,50,77,47.38973044565021
7352,50,78,45.59597337405991
7353,50,79,53.64788719919341
7354,50,80,37.08535807203387
7355,50,81,39.63257692013813
7356,50,82,39.67732197173809
7357,50,83,37.78848112482141
7358,50,84,40.990006793902445
7359,50,85,38.666406921653696
7360,50,86,29.786547669645962
7361,50,87,30.590359813690945
7362,50,88,25.066339675478115
7363,50,89,31.14973412583981
7364,50,90,33.26348647913904
7365,50,91,34.69898982879479
7366,50,92,36.50445957704952
7367,50,93,22.286310072154716
7368,50,94,28.501642195658736
7369,50,95,33.061909492427596
7370,50,96,32.75615608663774
7371,50,97,31.632040892885477
7372,50,98,23.388722326886448
7373,50,99,28.28835428924314
7374,50,100,31.35778212428547
7375,50,101,29.521690396344244
7376,50,102,27.1794061352277
7377,50,103,25.214487195789413
7378,50,104,24.502686628065934
7379,50,105,33.61167860971348
7380,50,106,34.80904049995075
7381,50,107,24.946526488571656
7382,50,108,22.979108201019333
7383,50,109,29.93224068088591
7384,50,110,28.776342212499976
7385,50,111,23.09982532373846
7386,50,112,27.176008853415734
7387,50,113,26.842144443927992
7388,50,114,27.993208222656683
7389,50,115,26.01007443755477
7390,50,116,33.24734804627507
7391,50,117,29.863513248556362
7392,50,118,26.025604195665544
7393,50,119,32.44422529117793
7394,50,120,34.909452637420046
7395,50,121,30.34224045183367
7396,50,122,34.43518547337583
7397,50,123,45.68206876020632
7398,50,124,44.886935098513305
7399,50,125,45.69444202173284
7400,50,126,47.92260508909939
7401,50,127,47.09766428203675
7402,50,128,49.49135381129061
7403,50,129,48.76180032423606
7404,50,130,51.47655901975979
7405,50,131,51.380471996540905
7406,50,132,48.63865131198046
7407,50,133,45.7383316575039
7408,50,134,43.44483881014537
7409,50,135,41.758007312204384
7410,50,136,42.08336585426808
7411,50,137,40.964829829389636
7412,50,138,40.77198855084961
7413,50,139,39.962101832806496
7414,50,140,40.62666695843747
7415,50,141,41.18966056606022
7416,50,142,38.802056271309404
7417,50,143,37.72872641625962
7418,50,144,38.64278942737816
7419,50,145,36.59002265174545
7420,50,146,47.64154075411724
7421,50,147,45.85229041862818
7422,50,148,44.84515912822962
7423,50,149,37.80755196533223
7424,50,150,41.44601567698797
7425,50,151,38.550403113497296
7426,50,152,38.65873668236104
7427,50,153,40.59476595159418
7428,50,154,40.80340192659597
7429,50,155,40.45738749038434
7430,50,156,38.46425840930931
7431,50,157,46.36063773235965
7432,50,158,46.3671295454631
7433,50,159,50.77482325652752
7434,50,160,48.48934062293437
7435,50,161,48.524794092380425
7436,50,162,48.145126090774454
7437,50,163,44.28449952404006
7438,50,164,43.96018105729775
7439,50,165,43.89018733813288
7440,50,166,42.56145219778905
7441,50,167,42.24659573100337
7442,50,168,42.45625800426422
7443,50,169,39.335093772169515
7444,50,170,37.61549547718442
7445,50,171,34.859770306749674
7446,51,52,5.327156652346461
7447,51,53,9.441339524741684
7448,51,54,2.3528069711329174
7449,51,55,5.803522318268649
7450,51,56,35.81351220418766
7451,51,57,37.26229568194687
7452,51,58,39.0090681145832
7453,51,59,34.64001621680672
7454,51,60,35.86882386016178
7455,51,61,37.232521270302634
7456,51,62,39.273643876618785
7457,51,63,41.120545181040406
7458,51,64,37.366131582409565
7459,51,65,39.54556337458879
7460,51,66,42.00629417282108
7461,51,67,40.73459939265155
7462,51,68,41.93325139220927
7463,51,69,45.01727132459776
7464,51,70,41.47481307512372
7465,51,71,45.455164957044346
7466,51,72,42.93255218674222
7467,51,73,40.90859725972582
7468,51,74,43.659636906444476
7469,51,75,44.05788219484425
7470,51,76,38.92486160513255
7471,51,77,38.630977226495325
7472,51,78,36.909941942601755
7473,51,79,44.996868723290525
7474,51,80,28.26088341427784
7475,51,81,30.918059935039995
7476,51,82,30.863994096185415
7477,51,83,28.903042244350033
7478,51,84,32.23184481901329
7479,51,85,29.910562109221146
7480,51,86,20.926924530659267
7481,51,87,21.43948663768001
7482,51,88,15.930185313841646
7483,51,89,22.168907484810436
7484,51,90,24.247337192473953
7485,51,91,25.54768978520859
7486,51,92,27.35449473555683
7487,51,93,13.16998381845361
7488,51,94,19.380538748777596
7489,51,95,24.134707644319565
7490,51,96,23.604619433899305
7491,51,97,22.497096729563882
7492,51,98,14.303996971430887
7493,51,99,19.23191601908272
7494,51,100,22.268105535586542
7495,51,101,20.532280928498118
7496,51,102,18.032736329950367
7497,51,103,16.069898691891982
7498,51,104,15.413899239421031
7499,51,105,24.515596966648975
7500,51,106,25.955340688583952
7501,51,107,15.941582686130946
7502,51,108,14.177816073299107
7503,51,109,20.80237204394852
7504,51,110,19.625493221017347
7505,51,111,13.948262671065491
7506,51,112,18.2085847676467
7507,51,113,17.716373023121573
7508,51,114,19.091458654734236
7509,51,115,16.93998575827055
7510,51,116,24.112539740264864
7511,51,117,20.810317462622923
7512,51,118,17.22464473950695
7513,51,119,23.335678363301028
7514,51,120,25.826810992847136
7515,51,121,21.28740069400195
7516,51,122,25.322353746072036
7517,51,123,36.622843639130316
7518,51,124,35.79292222320143
7519,51,125,36.74191689980746
7520,51,126,38.888715813799955
7521,51,127,37.98741433145137
7522,51,128,40.40266576065181
7523,51,129,39.634993385639866
7524,51,130,42.3272854138115
7525,51,131,42.24606039812761
7526,51,132,39.48809618944262
7527,51,133,36.59505277079784
7528,51,134,34.30466283081086
7529,51,135,32.704662760010876
7530,51,136,33.11742903745674
7531,51,137,32.05324816604383
7532,51,138,31.791815439359993
7533,51,139,30.90977053450418
7534,51,140,31.52419677192716
7535,51,141,32.06280027709909
7536,51,142,29.868967915175254
7537,51,143,28.68677872300574
7538,51,144,29.541762330447945
7539,51,145,27.479358527638464
7540,51,146,38.548669505665906
7541,51,147,36.73740687388553
7542,51,148,35.829978554039904
7543,51,149,28.709476342469248
7544,51,150,32.29492414942467
7545,51,151,29.40176643740522
7546,51,152,29.52013545453585
7547,51,153,31.44338603871027
7548,51,154,31.6635932129313
7549,51,155,31.342228495263857
7550,51,156,29.31279776957081
7551,51,157,37.38094679216277
7552,51,158,37.22289025136273
7553,51,159,41.629414691773455
7554,51,160,39.34128489774236
7555,51,161,39.38390464503803
7556,51,162,39.021279155470076
7557,51,163,35.13438366277137
7558,51,164,34.82614909859167
7559,51,165,34.80744775121817
7560,51,166,33.41204727838046
7561,51,167,33.14696864533449
7562,51,168,33.84805767483039
7563,51,169,30.755029323237395
7564,51,170,28.850543020555694
7565,51,171,26.380128815004618
7566,52,53,13.435484821461905
7567,52,54,2.982206934168273
7568,52,55,9.377561996900948
7569,52,56,40.204725851142285
7570,52,57,41.5767916401126
7571,52,58,43.301822199032074
7572,52,59,39.11244780855597
7573,52,60,40.37109383052668
7574,52,61,41.639535213764646
7575,52,62,43.65031594717456
7576,52,63,45.48154975804899
7577,52,64,41.886039267572585
7578,52,65,44.05634107444197
7579,52,66,46.65108209061816
7580,52,67,45.31708485132691
7581,52,68,46.13301154777937
7582,52,69,49.8373769543926
7583,52,70,46.27918109066494
7584,52,71,49.87890258939253
7585,52,72,47.33429188344556
7586,52,73,45.20231888184888
7587,52,74,48.17039078813179
7588,52,75,48.17448498873087
7589,52,76,43.52259353394713
7590,52,77,43.31993862339056
7591,52,78,41.527506714458134
7592,52,79,49.58171520478373
7593,52,80,33.017529044465064
7594,52,81,35.56301322555746
7595,52,82,35.60871156950006
7596,52,83,33.72479817337426
7597,52,84,36.92022209850311
7598,52,85,34.59664452144332
7599,52,86,25.722935019074356
7600,52,87,26.693862106813047
7601,52,88,21.22526286007604
7602,52,89,27.103214946953873
7603,52,90,29.224734100736985
7604,52,91,30.794935401359528
7605,52,92,32.611146968030475
7606,52,93,18.310807477146074
7607,52,94,24.686546982257866
7608,52,95,29.00466634749826
7609,52,96,28.848340920073547
7610,52,97,27.666397505930128
7611,52,98,19.62725212865261
7612,52,99,24.267575259265268
7613,52,100,27.35115050228205
7614,52,101,25.47825895902884
7615,52,102,23.241847086046004
7616,52,103,21.27367551800071
7617,52,104,20.502933256860786
7618,52,105,29.607454172471197
7619,52,106,30.74339970107668
7620,52,107,21.267484243509557
7621,52,108,19.45802365519189
7622,52,109,25.96108100329167
7623,52,110,24.856041857189833
7624,52,111,19.200490131110037
7625,52,112,23.531294871372985
7626,52,113,23.020020168779006
